S5E,SSMI,IBEX,GDAXI,FTSE,FCHI,BFX,AEX,SSEC,NSEI,N225,KSE,KS11,HSI,BSESN,AORD,SPX,RUT,MXX,IXIC,DJI,BVSP
0.2623759805140562,0.19344353256455926,0.19971555114188677,0.24096290584283034,0.21765908521062885,0.23700732737750715,0.2056249396368688,0.23858031869174567,0.06028990248442998,0.0902447136874132,0.14358317321720826,0.02285176688797485,0.12469975308962594,0.10986136486394284,0.10946347673100439,0.1393493575178648,0.2369054231060682,0.1507139930622117,0.10894264382441161,0.19849732957129199,0.22678712061004616,0.11529345641441165
0.19344353256455926,0.1880416052184807,0.14895115754789437,0.19115086620632715,0.1845357745668554,0.18713965343056985,0.17021296182592818,0.19742381179023102,0.06526121679280296,0.09454655590646839,0.12775658780862884,0.026472054557866092,0.11051832723125261,0.0970435900748693,0.09883927945160387,0.12642967774941025,0.19891458479078028,0.12895290799844233,0.09579412348662149,0.16384852648636283,0.19364219370781788,0.10177484121158921
0.19971555114188677,0.14895115754789437,0.2129077709913565,0.18163185382221644,0.17744416232376142,0.1956956544977308,0.17617134960575584,0.18540468125775908,0.03522857655612467,0.04211876094841601,0.10710706467960315,-0.006888051936225322,0.07370877720808983,0.08477870745977469,0.06915038689364167,0.12590308642795256,0.18120836767898618,0.12537010529123344,0.09524873756530108,0.1505443215429927,0.17107964981553908,0.08398690288005425
0.24096290584283034,0.19115086620632715,0.18163185382221644,0.2574824199546662,0.20675777933305892,0.23044920932502502,0.1979141015118334,0.2349754726746139,0.05491983093678749,0.08132671226882976,0.14927080180615482,0.03463945768402553,0.14944911013949372,0.11784430310199227,0.12001597664957776,0.12109988995122081,0.2345043727950351,0.12479349849611372,0.09789463788975272,0.20929296701521827,0.22638735000318722,0.11403016466372207
0.21765908521062885,0.1845357745668554,0.17744416232376142,0.20675777933305892,0.23143293612491017,0.2112000650444684,0.194817671046125,0.21655416490587395,0.06969242679063459,0.09703876779984384,0.13611762391411525,0.030432283882992146,0.12772979944516122,0.11816496445840029,0.11461323671129131,0.1550521938957542,0.23003629714999424,0.16101940971360149,0.1300318974912323,0.19499197931156287,0.2209329032278458,0.11331363810373649
0.23700732737750715,0.18713965343056985,0.1956956544977308,0.23044920932502502,0.2112000650444684,0.2358036372728161,0.20282517073028006,0.23086198069479624,0.05649435403908759,0.08272808729910978,0.1393446311188083,0.023504588997118336,0.12704986094233464,0.11293930822178003,0.11079917888788532,0.13903865193898454,0.23224491621090337,0.14387322286188173,0.11229913385573533,0.1991747952614127,0.2214327184048218,0.10815016426938798
0.2056249396368688,0.17021296182592818,0.17617134960575584,0.1979141015118334,0.194817671046125,0.20282517073028006,0.20432884584522823,0.20689383188305913,0.049634378844108144,0.08026015240281445,0.11699827152593772,0.019329507575779163,0.1064496563151565,0.10321352309448265,0.09589639200063174,0.13691113382812345,0.2058704017979754,0.14137566553428385,0.10874233376454223,0.17461451277975387,0.1975631389784086,0.09702250777150798
0.23858031869174567,0.19742381179023102,0.18540468125775908,0.2349754726746139,0.21655416490587395,0.23086198069479624,0.20689383188305913,0.24678658526262323,0.063600908856305,0.09573396263617479,0.14654843989460292,0.029518325386734684,0.13324395486303448,0.11907110301447088,0.11628071202066914,0.14077303423909002,0.2401328300541094,0.1495347306224764,0.11048362561599755,0.2076906238031382,0.2311745227421811,0.11667188957874622
0.06028990248442998,0.06526121679280296,0.03522857655612467,0.05491983093678749,0.06969242679063459,0.05649435403908759,0.049634378844108144,0.063600908856305,0.25746635831903664,0.09716764172078869,0.04498014641696898,0.021236447100013676,0.041398410450107725,0.06973658503376964,0.06465526958619884,0.07377344350161343,0.07347698221095833,0.06441415357397531,0.05554033646450022,0.03530907266798688,0.07157182492521318,0.054534489351806895
0.0902447136874132,0.09454655590646839,0.04211876094841601,0.08132671226882976,0.09703876779984384,0.08272808729910978,0.08026015240281445,0.09573396263617479,0.09716764172078869,0.24561803384820455,0.08059001853508509,0.052449918885227785,0.0876921785714283,0.07769584629152854,0.17651907400742464,0.08357613382266771,0.11964784360485868,0.11497444374222839,0.07931430451728336,0.07658985748042699,0.11274377797327634,0.09370243530744539
