S5E,SSMI,IBEX,GDAXI,FTSE,FCHI,BFX,AEX,SSEC,NSEI,N225,KSE,KS11,HSI,BSESN,AORD,SPX,RUT,MXX,IXIC,DJI,BVSP
0,0.0745169908606109,0.03850085534318092,0.04300005155879486,0.037436752829404986,0.028204061890059553,0.05543452077649483,0.030090342154611576,0.02101154754467715,-0.00712146655581691,0.05278233111452067,-0.0019948557425173113,0.07172511790730138,0.06579804867837864,0.00553791011289586,0.1747783663312596,0.01803763878946533,-4.523928233911284e-4,7.262077027135086e-4,0.005784422856789216,0.01780849266543128,0.013962546570675312
-0.0745169908606109,0,-0.02732386747164482,-0.0326982395345792,-0.037628962156641084,-0.04841706089549315,-0.01836409248515601,-0.04764844105596956,0.002055933874235577,-0.04631546997668298,7.964420918343038e-5,0.011548092941826812,0.030731384583950975,0.020918293780927476,-0.031607087031375866,0.14483553097703006,-0.051420386511161646,-0.05134164324571142,-0.04276857806509833,-0.052934815639850356,-0.052392905852000654,-0.04045432968654816
-0.03850085534318092,0.02732386747164482,0,-1.1701596947563187e-4,-0.0033029523472583116,-0.014259134508670194,0.013758086892825526,-0.011014667925602697,0.006944880737814953,-0.00889769808307835,0.018689084468303856,-0.05538187698704006,0.026514305143303187,0.03408420493584032,-0.00825572433413387,0.1638050458163047,-0.01711153116224705,-0.02688956003365787,-0.022129514055008737,-0.021961967474863155,-0.016925658822311715,-0.010676514631631598
-0.04300005155879486,0.0326982395345792,1.1701596947563187e-4,0,-0.003344757428713262,-0.015284436788790932,0.014045216341535001,-0.012934773032678723,0.008785462342173908,-0.02031699949560045,0.024505991798235698,0.023823009779671785,0.05935842740697781,0.044797667245926584,-0.0159597234218817,0.12990147361886645,-0.020558902451885144,-0.02189021474012877,-0.019493225031373358,-0.029531685809811154,-0.02083467647487319,-0.014692704915886173
-0.037436752829404986,0.037628962156641084,0.0033029523472583116,0.003344757428713262,0,-0.011471990411709357,0.01873454631369351,-0.009133574478665822,0.014954959293433686,-0.025302006542442225,0.02641685542376517,0.01776797362854912,0.05622202250414466,0.05064095978233985,-0.013910752717822442,0.18917776899326405,-0.017718961121977378,-0.029394677518428523,-0.026859308246831894,-0.025795806626902895,-0.017984785666899268,-0.013059494360100062
-0.028204061890059553,0.04841706089549315,0.014259134508670194,0.015284436788790932,0.011471990411709357,0,0.03010973413049801,0.0023938481038631105,0.014286323368731856,-0.016578819636160598,0.033694260912589535,0.0013930336013591672,0.06045215165109363,0.054346523046778276,-0.007295537913531266,0.1745683822716782,-0.006829549850779197,-0.01822237587572445,-0.015225255788210717,-0.01619656427582878,-0.006993793595398497,-0.0043293931224497725
-0.05543452077649483,0.01836409248515601,-0.013758086892825526,-0.014045216341535001,-0.01873454631369351,-0.03010973413049801,0,-0.027730192214194836,0.006373537382125326,-0.028353507382963987,0.011276553615952912,-0.002926340111825025,0.038162496668640265,0.03370266575276404,-0.019505698676831947,0.16843144205984395,-0.03338818819912806,-0.04091316346646435,-0.03484410891477215,-0.03843440401305175,-0.033561519166866,-0.023149418256214603
-0.030090342154611576,0.04764844105596956,0.011014667925602697,0.012934773032678723,0.009133574478665822,-0.0023938481038631105,0.027730192214194836,0,0.01435561646257268,-0.019697580123004297,0.032536850435836887,0.0063215210672153774,0.06097571830203537,0.05390131743305454,-0.0085410586596641,0.16931731059185742,-0.00906260492638153,-0.019893226615118324,-0.01569421762399322,-0.018398320033530157,-0.009329055821728266,-0.006210363007196229
-0.02101154754467715,-0.002055933874235577,-0.006944880737814953,-0.008785462342173908,-0.014954959293433686,-0.014286323368731856,-0.006373537382125326,-0.01435561646257268,0,-0.05708013179466017,-0.001100394221079074,0.028513234434622434,0.008505932909951785,0.010113059128547746,-0.022807087858623804,0.08007331338048758,-0.01712872064624806,-0.028034347041039676,-0.025008264628128034,-0.006518671486230003,-0.01821129766667407,-0.02119050042904591
0.00712146655581691,0.04631546997668298,0.00889769808307835,0.02031699949560045,0.025302006542442225,0.016578819636160598,0.028353507382963987,0.019697580123004297,0.05708013179466017,0,0.04076660518185529,0.09473704767611628,0.06528911010317331,0.05756083117099131,0.02738693113760156,0.11076865615944677,0.018605919319091585,0.010910574633412076,0.010137403868824309,0.007636850209027427,0.018197279210428463,0.02809255745847952
-0.05278233111452067,-7.964420918343038e-5,-0.018689084468303856,-0.024505991798235698,-0.02641685542376517,-0.033694260912589535,-0.011276553615952912,-0.032536850435836887,0.001100394221079074,-0.04076660518185529,0,0.007379660036154863,0.03173521320541491,0.019049868671626273,-0.03930770219270167,0.09415011767312066,-0.04183217460172287,-0.032265802450974365,-0.03534791036676801,-0.04832044302138543,-0.04191487509198861,-0.037314770407626735
0.0019948557425173113,-0.011548092941826812,0.05538187698704006,-0.023823009779671785,-0.01776797362854912,-0.0013930336013591672,0.002926340111825025,-0.0063215210672153774,-0.028513234434622434,-0.09473704767611628,-0.007379660036154863,0,-0.08123688934531474,-0.007513585858518165,-0.11720177426836216,0.004082591530347004,-0.039202524825316123,0.007940899154305547,-0.019454702259856984,-0.05576389666864584,-0.03384531077708439,0.012250978374793246
-0.07172511790730138,-0.030731384583950975,-0.026514305143303187,-0.05935842740697781,-0.05622202250414466,-0.06045215165109363,-0.038162496668640265,-0.06097571830203537,-0.008505932909951785,-0.06528911010317331,-0.03173521320541491,0.08123688934531474,0,-0.014763845998263102,-0.08865195269428759,0.04647336001236062,-0.07832181543385197,-0.03976614851994256,-0.057228772133794334,-0.09231227309423556,-0.07941328562756889,-0.07274924997629412
-0.06579804867837864,-0.020918293780927476,-0.03408420493584032,-0.044797667245926584,-0.05064095978233985,-0.054346523046778276,-0.03370266575276404,-0.05390131743305454,-0.010113059128547746,-0.05756083117099131,-0.019049868671626273,0.007513585858518165,0.014763845998263102,0,-0.06408483462873862,0.09688661329412235,-0.0665664909576832,-0.059479321722727733,-0.0678539973178634,-0.07697837152535734,-0.06614311822256887,-0.058697461167857144
-0.00553791011289586,0.031607087031375866,0.00825572433413387,0.0159597234218817,0.013910752717822442,0.007295537913531266,0.019505698676831947,0.0085410586596641,0.022807087858623804,-0.02738693113760156,0.03930770219270167,0.11720177426836216,0.08865195269428759,0.06408483462873862,0,0.08991466468770716,0.004675971851770443,-0.004745416245111583,-0.005519187681517468,-0.003180263478020226,0.004390592806063671,0.005459736201114882
-0.1747783663312596,-0.14483553097703006,-0.1638050458163047,-0.12990147361886645,-0.18917776899326405,-0.1745683822716782,-0.16843144205984395,-0.16931731059185742,-0.08007331338048758,-0.11076865615944677,-0.09415011767312066,-0.004082591530347004,-0.04647336001236062,-0.09688661329412235,-0.08991466468770716,0,-0.170949031365026,-0.2053021425602615,-0.19611394085284936,-0.1396862714699482,-0.17000197481413323,-0.12691981371394695
-0.01803763878946533,0.051420386511161646,0.01711153116224705,0.020558902451885144,0.017718961121977378,0.006829549850779197,0.03338818819912806,0.00906260492638153,0.01712872064624806,-0.018605919319091585,0.04183217460172287,0.039202524825316123,0.07832181543385197,0.0665664909576832,-0.004675971851770443,0.170949031365026,0,-0.015343439337698618,-0.012477022356975941,-0.01192365865537583,-2.314307538698286e-4,7.346574213803728e-4
4.523928233911284e-4,0.05134164324571142,0.02688956003365787,0.02189021474012877,0.029394677518428523,0.01822237587572445,0.04091316346646435,0.019893226615118324,0.028034347041039676,-0.010910574633412076,0.032265802450974365,-0.007940899154305547,0.03976614851994256,0.059479321722727733,0.004745416245111583,0.2053021425602615,0.015343439337698618,0,0.0015253803637355209,0.004797196941795358,0.014737963351299354,0.012661582666526882
-7.262077027135086e-4,0.04276857806509833,0.022129514055008737,0.019493225031373358,0.026859308246831894,0.015225255788210717,0.03484410891477215,0.01569421762399322,0.025008264628128034,-0.010137403868824309,0.03534791036676801,0.019454702259856984,0.057228772133794334,0.0678539973178634,0.005519187681517468,0.19611394085284936,0.012477022356975941,-0.0015253803637355209,0,0.0035981807277887705,0.012004311274837002,0.010119930132545703
-0.005784422856789216,0.052934815639850356,0.021961967474863155,0.029531685809811154,0.025795806626902895,0.01619656427582878,0.03843440401305175,0.018398320033530157,0.006518671486230003,-0.007636850209027427,0.04832044302138543,0.05576389666864584,0.09231227309423556,0.07697837152535734,0.003180263478020226,0.1396862714699482,0.01192365865537583,-0.004797196941795358,-0.0035981807277887705,0,0.01149863213665064,0.008847780019760804
-0.01780849266543128,0.052392905852000654,0.016925658822311715,0.02083467647487319,0.017984785666899268,0.006993793595398497,0.033561519166866,0.009329055821728266,0.01821129766667407,-0.018197279210428463,0.04191487509198861,0.03384531077708439,0.07941328562756889,0.06614311822256887,-0.004390592806063671,0.17000197481413323,2.314307538698286e-4,-0.014737963351299354,-0.012004311274837002,-0.01149863213665064,0,9.03632692596523e-4
-0.013962546570675312,0.04045432968654816,0.010676514631631598,0.014692704915886173,0.013059494360100062,0.0043293931224497725,0.023149418256214603,0.006210363007196229,0.02119050042904591,-0.02809255745847952,0.037314770407626735,-0.012250978374793246,0.07274924997629412,0.058697461167857144,-0.005459736201114882,0.12691981371394695,-7.346574213803728e-4,-0.012661582666526882,-0.010119930132545703,-0.008847780019760804,-9.03632692596523e-4,0
