S5E,SSMI,IBEX,GDAXI,FTSE,FCHI,BFX,AEX,SSEC,NSEI,N225,KSE,KS11,HSI,BSESN,AORD,SPX,RUT,MXX,IXIC,DJI,BVSP
1,0.8881047653741271,0.8530796647529854,0.9565617272505064,0.8986233106785502,0.9727967157299316,0.9044046154745717,0.9589842823355843,0.2367117141239435,0.3275114783423711,0.6584944896191507,0.043144377593233627,0.521180607138972,0.5647216946870071,0.46100492187266956,0.6181041460876296,0.8555133488299488,0.6197241369280682,0.4777859838631985,0.7349517100481963,0.8516102998148685,0.618024148899009
0.8881047653741271,1,0.7349437846573859,0.9044591683285151,0.9098788227283148,0.9049034780675649,0.8834561491412988,0.9364545114597472,0.31750717270522555,0.43697421666076486,0.690933606626092,0.06819737772493707,0.55781408298724,0.6136380010629612,0.5077229288223338,0.6730067720179593,0.8331356301073086,0.6160207683095892,0.5016977204281948,0.6986697911148491,0.8471245882299696,0.6432936580069635
0.8530796647529854,0.7349437846573859,1,0.7806570044165019,0.8123983389762758,0.8798246715070996,0.8517162939219793,0.8024380325319311,0.13867367809067907,0.11617989994170624,0.5342036632305136,-0.05770376529017061,0.3145536434437135,0.4773566434166813,0.2891460556316718,0.6467037840596934,0.7107856468070773,0.5782793956877724,0.483232872992295,0.5979677839901383,0.6958029008587904,0.4696291980561021
0.9565617272505064,0.9044591683285151,0.7806570044165019,1,0.8704433039992896,0.9496191125704735,0.8801142972663701,0.9525124351927113,0.21999050296229367,0.2951828813324946,0.7120938296851794,0.08410061049526613,0.6310234070593246,0.6176363718813839,0.5212603659601821,0.5619254121139127,0.8657876756684263,0.5329128750497883,0.453521727006484,0.7887381336008347,0.8721296900659394,0.6500964015889711
0.8986233106785502,0.9098788227283148,0.8123983389762758,0.8704433039992896,1,0.9255333494529553,0.9237081831197878,0.9248286858686942,0.307107621433045,0.3894541299909011,0.6594635438476277,0.09263949961393629,0.5736466688848735,0.6650057328495954,0.5248306369402046,0.763664520629888,0.8798759290792542,0.7298612027346645,0.6588489256515797,0.7625536148211625,0.8804825802284467,0.6459533904913163
0.9727967157299316,0.9049034780675649,0.8798246715070996,0.9496191125704735,0.9255333494529553,1,0.9361921075677803,0.9640993785727544,0.23774432566376355,0.3106616603269231,0.6775967769467226,0.05703702334085083,0.5568226392337382,0.6166581703187822,0.49472558963711577,0.6745573393034179,0.8830065691398615,0.6401385947821451,0.5505932400985623,0.7740896398036825,0.8755213242244325,0.6216291828901488
0.9044046154745717,0.8834561491412988,0.8517162939219793,0.8801142972663701,0.9237081831197878,0.9361921075677803,1,0.930063968472943,0.2192335946365344,0.32988191096707237,0.6002414204501387,0.07137029418503857,0.5016473692191217,0.6109066454211749,0.44836277584777867,0.7241445152607804,0.8332704336947611,0.6835285158453165,0.5782600548953544,0.7216497530408579,0.8331022424780958,0.5835330322504796
0.9589842823355843,0.9364545114597472,0.8024380325319311,0.9525124351927113,0.9248286858686942,0.9640993785727544,0.930063968472943,1,0.26472857557261475,0.3633106108900073,0.6966009077938966,0.0789781508615947,0.5764427519837811,0.6394093455656714,0.5050528595167145,0.6594212642879023,0.886439517980671,0.6435044798490193,0.5178171891146388,0.7835423142280388,0.8905421036358951,0.6577229402438303
0.2367117141239435,0.31750717270522555,0.13867367809067907,0.21999050296229367,0.307107621433045,0.23774432566376355,0.2192335946365344,0.26472857557261475,1,0.46430645350566063,0.20062552969389402,0.052890651588213,0.16081851858039595,0.352634278585975,0.3151865230434536,0.357550505697292,0.2829500707998992,0.2885497215613591,0.27365192670021316,0.12587262417895007,0.28715351194528593,0.32514226066236884
0.3275114783423711,0.43697421666076486,0.11617989994170624,0.2951828813324946,0.3894541299909011,0.3106616603269231,0.32988191096707237,0.3633106108900073,0.46430645350566063,1,0.3641654808596266,0.18582146276039674,0.37417942063948323,0.4001741287231915,0.7369695013708182,0.3828596997117979,0.4224922191017972,0.5143340480138459,0.3852541486036976,0.24287928432788478,0.4170675889904108,0.5352673454361532
0.6584944896191507,0.690933606626092,0.5342036632305136,0.7120938296851794,0.6594635438476277,0.6775967769467226,0.6002414204501387,0.6966009077938966,0.20062552969389402,0.3641654808596266,1,0.09923297075924395,0.6364817618517683,0.6355829588261072,0.6305583558273663,0.4645999846384252,0.7144550190311231,0.40121679898711654,0.46229810718954994,0.708925043430917,0.7153467919685936,0.6391537572579897
0.043144377593233627,0.06819737772493707,-0.05770376529017061,0.08410061049526613,0.09263949961393629,0.05703702334085083,0.07137029418503857,0.0789781508615947,0.052890651588213,0.18582146276039674,0.09923297075924395,1,0.23962338110554124,0.05535197706909994,0.3011546286967774,0.014374301397001193,0.09987527480363066,0.009203232337816662,0.06585309130200286,0.14506561091005846,0.10124777771143322,0.05534865361528133
